Program,Year,Period,Geo Level,State,State ANSI,Commodity,Data Item,Domain,Domain Category,Value
SURVEY,2011,YEAR,STATE,MARYLAND,24,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,45780000
SURVEY,2011,YEAR,STATE,MICHIGAN,26,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,335070000
SURVEY,2011,YEAR,STATE,MINNESOTA,27,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,1193500000
SURVEY,2011,YEAR,STATE,MISSISSIPPI,28,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,93440000
SURVEY,2011,YEAR,STATE,MISSOURI,29,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,347700000
SURVEY,2011,YEAR,STATE,MONTANA,30,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,4572000
SURVEY,2011,YEAR,STATE,NEBRASKA,31,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,1536000000
SURVEY,2011,YEAR,STATE,NEW JERSEY,34,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,9963000
SURVEY,2011,YEAR,STATE,NEW MEXICO,35,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,8100000
SURVEY,2011,YEAR,STATE,NEW YORK,36,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,82460000
SURVEY,2011,YEAR,STATE,NORTH CAROLINA,37,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,68460000
SURVEY,2011,YEAR,STATE,NORTH DAKOTA,38,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,216300000
SURVEY,2011,YEAR,STATE,OHIO,39,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,489600000
SURVEY,2011,YEAR,STATE,OKLAHOMA,40,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,17480000
SURVEY,2011,YEAR,STATE,OREGON,41,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,10965000
SURVEY,2011,YEAR,STATE,PENNSYLVANIA,42,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,106560000
SURVEY,2011,YEAR,STATE,SOUTH CAROLINA,45,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,21450000
SURVEY,2011,YEAR,STATE,SOUTH DAKOTA,46,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,653400000
SURVEY,2011,YEAR,STATE,TENNESSEE,47,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,96285000
SURVEY,2011,YEAR,STATE,TEXAS,48,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,133770000
SURVEY,2011,YEAR,STATE,UTAH,49,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,4920000
SURVEY,2011,YEAR,STATE,VIRGINIA,51,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,40120000
SURVEY,2011,YEAR,STATE,WASHINGTON,53,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,28125000
SURVEY,2011,YEAR,STATE,WEST VIRGINIA,54,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,3534000
SURVEY,2011,YEAR,STATE,WISCONSIN,55,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,514600000
SURVEY,2011,YEAR,STATE,WYOMING,56,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,9100000
SURVEY,2010,YEAR,STATE,ALABAMA,1,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,28750000
SURVEY,2010,YEAR,STATE,ARIZONA,4,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,4620000
SURVEY,2010,YEAR,STATE,ARKANSAS,5,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,57000000
SURVEY,2010,YEAR,STATE,CALIFORNIA,6,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,34560000
SURVEY,2010,YEAR,STATE,COLORADO,8,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,182710000
SURVEY,2010,YEAR,STATE,DELAWARE,10,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,19722000
SURVEY,2010,YEAR,STATE,FLORIDA,12,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,2725000
SURVEY,2010,YEAR,STATE,GEORGIA,13,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,35770000
SURVEY,2010,YEAR,STATE,IDAHO,16,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,20900000
SURVEY,2010,YEAR,STATE,ILLINOIS,17,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,1946800000
SURVEY,2010,YEAR,STATE,INDIANA,18,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,898040000
SURVEY,2010,YEAR,STATE,IOWA,19,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,2153250000
SURVEY,2010,YEAR,STATE,KANSAS,20,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,576600000
SURVEY,2010,YEAR,STATE,KENTUCKY,21,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,152520000
SURVEY,2010,YEAR,STATE,LOUISIANA,22,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,70000000
SURVEY,2010,YEAR,STATE,MARYLAND,24,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,45580000
SURVEY,2010,YEAR,STATE,MICHIGAN,26,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,312900000
SURVEY,2010,YEAR,STATE,MINNESOTA,27,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,1292100000
SURVEY,2010,YEAR,STATE,MISSISSIPPI,28,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,91120000
SURVEY,2010,YEAR,STATE,MISSOURI,29,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,369000000
SURVEY,2010,YEAR,STATE,MONTANA,30,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,4590000
SURVEY,2010,YEAR,STATE,NEBRASKA,31,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,1469100000
SURVEY,2010,YEAR,STATE,NEW JERSEY,34,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,8094000
SURVEY,2010,YEAR,STATE,NEW MEXICO,35,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,11880000
SURVEY,2010,YEAR,STATE,NEW YORK,36,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,87910000
SURVEY,2010,YEAR,STATE,NORTH CAROLINA,37,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,76440000
SURVEY,2010,YEAR,STATE,NORTH DAKOTA,38,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,248160000
SURVEY,2010,YEAR,STATE,OHIO,39,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,523200000
SURVEY,2010,YEAR,STATE,OKLAHOMA,40,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,43520000
SURVEY,2010,YEAR,STATE,OREGON,41,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,7600000
SURVEY,2010,YEAR,STATE,PENNSYLVANIA,42,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,116480000
SURVEY,2010,YEAR,STATE,SOUTH CAROLINA,45,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,28140000
SURVEY,2010,YEAR,STATE,SOUTH DAKOTA,46,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,569700000
SURVEY,2010,YEAR,STATE,TENNESSEE,47,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,74880000
SURVEY,2010,YEAR,STATE,TEXAS,48,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,299520000
SURVEY,2010,YEAR,STATE,UTAH,49,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,4094000
SURVEY,2010,YEAR,STATE,VIRGINIA,51,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,20770000
SURVEY,2010,YEAR,STATE,WASHINGTON,53,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,25625000
SURVEY,2010,YEAR,STATE,WEST VIRGINIA,54,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,2610000
SURVEY,2010,YEAR,STATE,WISCONSIN,55,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,502200000
SURVEY,2010,YEAR,STATE,WYOMING,56,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,6150000
